COUNTRY,INDICATOR,FREQUENCY,time,value,date
G309,MMRT_RT_PT_A_PT,M,2015-M03,6,2015-03-01
G309,MMRT_RT_PT_A_PT,M,2015-M04,6.529,2015-04-01
G309,MMRT_RT_PT_A_PT,M,2015-M05,6.5286225,2015-05-01
G309,MMRT_RT_PT_A_PT,M,2015-M06,6.53,2015-06-01
G309,MMRT_RT_PT_A_PT,M,2015-M07,6.47,2015-07-01
G309,MMRT_RT_PT_A_PT,M,2015-M08,6.47,2015-08-01
G309,MMRT_RT_PT_A_PT,M,2015-M09,6.48,2015-09-01
G309,MMRT_RT_PT_A_PT,M,2015-M10,6.48,2015-10-01
G309,MMRT_RT_PT_A_PT,M,2015-M11,6.89,2015-11-01
G759,MMRT_RT_PT_A_PT,M,2015-M01,4.44027368665198,2015-01-01
G759,MMRT_RT_PT_A_PT,M,2015-M02,4.24103564981949,2015-02-01
G759,MMRT_RT_PT_A_PT,M,2015-M03,4.22456137097883,2015-03-01
G759,MMRT_RT_PT_A_PT,M,2015-M04,4.56025061989824,2015-04-01
G759,MMRT_RT_PT_A_PT,M,2015-M05,4.56988651757189,2015-05-01
G759,MMRT_RT_PT_A_PT,M,2015-M06,4.61156520345592,2015-06-01
G759,MMRT_RT_PT_A_PT,M,2015-M07,4.55284647870461,2015-07-01
G759,MMRT_RT_PT_A_PT,M,2015-M08,4.25082575172724,2015-08-01
G759,MMRT_RT_PT_A_PT,M,2015-M09,4.22521010065675,2015-09-01
G759,MMRT_RT_PT_A_PT,M,2015-M10,4.1111081916588,2015-10-01
G759,MMRT_RT_PT_A_PT,M,2015-M11,4.08307590577902,2015-11-01
G759,MMRT_RT_PT_A_PT,M,2015-M12,4.05647286075204,2015-12-01
G759,MMRT_RT_PT_A_PT,M,2016-M01,4.13310868683579,2016-01-01
G759,MMRT_RT_PT_A_PT,M,2016-M02,4.30199349808761,2016-02-01
G759,MMRT_RT_PT_A_PT,M,2016-M03,4.61837233670975,2016-03-01
G759,MMRT_RT_PT_A_PT,M,2016-M04,4.50312024459488,2016-04-01
G759,MMRT_RT_PT_A_PT,M,2016-M05,4.57035148799119,2016-05-01
G759,MMRT_RT_PT_A_PT,M,2016-M06,4.70070920788128,2016-06-01
G759,MMRT_RT_PT_A_PT,M,2016-M07,4.86359395101777,2016-07-01
G759,MMRT_RT_PT_A_PT,M,2016-M08,4.65533287700392,2016-08-01
G759,MMRT_RT_PT_A_PT,M,2016-M09,4.63590696622347,2016-09-01
G759,MMRT_RT_PT_A_PT,M,2016-M10,4.77859973577878,2016-10-01
G759,MMRT_RT_PT_A_PT,M,2016-M11,4.65414770824716,2016-11-01
G759,MMRT_RT_PT_A_PT,M,2016-M12,4.871230859805,2016-12-01
G759,MMRT_RT_PT_A_PT,M,2017-M01,5.00741297305924,2017-01-01
G759,MMRT_RT_PT_A_PT,M,2017-M02,5.17474073065577,2017-02-01
GEO,MMRT_RT_PT_A_PT,M,2015-M01,3.96796891315082,2015-01-01
GEO,MMRT_RT_PT_A_PT,M,2015-M02,4.30964342069385,2015-02-01
GEO,MMRT_RT_PT_A_PT,M,2015-M03,4.44660977961593,2015-03-01
GEO,MMRT_RT_PT_A_PT,M,2015-M04,4.51626383803514,2015-04-01
GEO,MMRT_RT_PT_A_PT,M,2015-M05,5.28916367432906,2015-05-01
GEO,MMRT_RT_PT_A_PT,M,2015-M06,5.69470586947958,2015-06-01
GEO,MMRT_RT_PT_A_PT,M,2015-M07,6.05208044215247,2015-07-01
GEO,MMRT_RT_PT_A_PT,M,2015-M08,6.5187,2015-08-01
GEO,MMRT_RT_PT_A_PT,M,2015-M09,7.13381591541703,2015-09-01
GEO,MMRT_RT_PT_A_PT,M,2015-M10,7.93147745253949,2015-10-01
GEO,MMRT_RT_PT_A_PT,M,2015-M11,7.93175886999505,2015-11-01
GEO,MMRT_RT_PT_A_PT,M,2015-M12,7.89203120898153,2015-12-01
GEO,MMRT_RT_PT_A_PT,M,2016-M01,8.32635474190927,2016-01-01
GEO,MMRT_RT_PT_A_PT,M,2016-M02,8.67665854316698,2016-02-01
GEO,MMRT_RT_PT_A_PT,M,2016-M03,8.06930858001028,2016-03-01
GEO,MMRT_RT_PT_A_PT,M,2016-M04,8.03097948141778,2016-04-01
GEO,MMRT_RT_PT_A_PT,M,2016-M05,7.38653557985044,2016-05-01
GEO,MMRT_RT_PT_A_PT,M,2016-M06,6.98679333877397,2016-06-01
GEO,MMRT_RT_PT_A_PT,M,2016-M07,6.88984627373515,2016-07-01
